domain,home_url,logo_url,status,error
"starbucks.com.gr","https://starbucks.com.gr","https://card.starbucks.com.gr/images/starbucks-logo.png","OK",""
"seats2meetstationdenbosch.nl","https://seats2meetstationdenbosch.nl","https://seats2meetstationdenbosch.nl/wp-content/uploads/2025/03/cropped-Seats2meet-logo-192x192.png","OK",""
"hyundaitgv.ro","https://hyundaitgv.ro","https://hyundaitgv.ro/wp-content/uploads/2025/10/social-icon-hyundai2.png","OK",""
"aamcomiami-birdroad.com","https://aamcomiami-birdroad.com","https://www.aamcomiami-birdroad.com/images/logo.png","OK",""
"teztour.lt","https://teztour.lt","https://www.teztour.lt/static/photos/agencies/orig/31/3126/20192528986450c691cb202.png","OK",""
"nepaltrust.gov.np","","","UNREADABLE",""
"fleishmanhillard.co.id","https://fleishmanhillard.co.id","https://fleishmanhillard.co.id/wp-content/uploads/sites/12/2016/04/Inverted-Fleishman-Hillard-logo.png","OK",""
"luminishealthcareers.org","https://luminishealthcareers.org","https://tbcdn.talentbrew.com/company/45871/gst_v2_0/logos/logo-header-165x27_v1.svg","OK",""
"lamborghinisarasota.com","https://lamborghinisarasota.com","https://pictures.dealer.com/l/lamborghinisarasotafl/1234/d9e478f25ccd4607a77fbaf48a5727b6.png","OK",""
"spitex-regiowittenbach.ch","https://spitex-regiowittenbach.ch","https://www.spitex-regiowittenbach.ch/img/spitex2022/ch.spitex-wittenbach2022/logo_de-hc4A8C1D6B.svg","OK",""
"baywa-re.fr","https://baywa-re.fr","https://a.storyblok.com/f/274520/320x77/825ef6227a/baywa-re-logo.png","OK",""
"rotary-club-strasbourg.org","","","UNREADABLE",""
"pilotpen.it","https://pilotpen.it","https://www.pilotpen.it/wp-content/uploads/2023/11/vector.png","OK",""
"roca.ro","https://roca.ro","https://www.roca.ro/documents/20126/346080475/roca-logo.svg/4dc29d13-1df3-b628-786b-7c63db57cdcd","OK",""
"budget.bg","","","UNREADABLE",""
"platingsystems.info","","","UNREADABLE",""
"honda-marseille.com","https://honda-marseille.com","https://www.honda-marseille.com/images/logo-honda-auto_blanc.svg","OK",""
"statkraft.nl","https://statkraft.nl","https://www.statkraft.nl/apple-touch-icon.png","OK",""
"xtransfer.cn","https://xtransfer.cn","https://static.xtransfer.com/boss/static/static/images/xt_logo.png","OK",""
"compo-hobby.it","https://compo-hobby.it","https://www.compo.de/dam/jcr:094c0320-2a85-4f73-804d-9aec3f32c1a6/apple-touch-icon-152x152.png","OK",""
"autosecuritas-ctlp.fr","https://autosecuritas-ctlp.fr","https://www.autosecuritas.fr/public/img/showcase/autosecuritas-logo.svg","OK",""
"toyota-paris5.fr","","","UNREADABLE",""
"ymca-ywca.org","https://ymca-ywca.org","https://reclique-core-marshalltown.s3.amazonaws.com/wp-content/uploads/2022/05/26104023/cropped-y_logo_y-192x192.png","OK",""
"aamcoroanokeva.com","https://aamcoroanokeva.com","https://www.aamcoroanokeva.com/images/logo.png","OK",""
"toyotabatangas.com.ph","https://toyotabatangas.com.ph","https://toyotabatangas.com.ph/wp-content/uploads/2020/10/cropped-favicon-clear1-192x192.png","OK",""
"aamcobloomingtonil.com","https://aamcobloomingtonil.com","https://www.aamcobloomingtonil.com/wp-content/uploads/2018/09/logo.png","OK",""
"spitex-trevalli.ch","https://spitex-trevalli.ch","https://www.spitex-trevalli.ch/img/spitex2014/ch.regionetrevalli/logo_de-hc8FFD1D20.svg","OK",""
"buffalotours.es","https://buffalotours.es","https://www.buffalotours.es/apple-touch-icon-180x180.png","OK",""
"edenredrewards.co.in","https://edenredrewards.co.in","https://cdn.prod.website-files.com/683db4b97078ba3c824c98bf/686cd7846564f0c3211bd80c_edenred-webclip-256.png","OK",""
"aamcomorganhill.com","https://aamcomorganhill.com","https://www.aamcomorganhill.com/images/logo.png","OK",""
"engieresources.com","https://engieresources.com","https://www.engieresources.com/wp-content/uploads/2025/06/logo.svg","OK",""
"thebodyshop.bg","https://thebodyshop.bg","https://www.thebodyshop.bg/image/catalog/xtbs-logo-2020-g-sm.png.pagespeed.ic.s6E_Z5i-1K.png","OK",""
"toyota-givors.fr","","","UNREADABLE",""
"kiacoldlake.com","","","UNREADABLE",""
"malerasstockholm.se","https://malerasstockholm.se","https://i0.wp.com/malerasstockholm.se/wp-content/uploads/2014/12/maleras-logoss-e1695390259913.png","OK",""
"spitex-kriens.ch","https://spitex-kriens.ch","https://www.spitex-kriens.ch/assets/icons/listarrow.svg","OK",""
"mazda-autohaus-wilk-kaczmarek-schwerin.de","https://mazda-autohaus-wilk-kaczmarek-schwerin.de","https://www.assets.mazda-autohaus.de/assets/img/favicons/web-app-manifest-512x512.png","OK",""
"honda-toulouse.com","https://honda-toulouse.com","https://www.honda-toulouse.com/images/logo-honda-auto_blanc.svg","OK",""
"spie-ics.com","https://spie-ics.com","https://www.spie.fr/themes/custom/spie_corporate/front/images/logo.svg","OK",""
"neposystem.me","https://neposystem.me","https://www.neposystem.me/bundles/app/images/home/logo.png","OK",""
"culliganhoriconwatertown.com","https://culliganhoriconwatertown.com","https://www.culliganhoriconwatertown.com/images/logos/culligan_water_you_love.svg","OK",""
"aamcospringfield.com","https://aamcospringfield.com","https://www.aamcospringfield.com/images/logo.png","OK",""
"duracell.it","","","UNREADABLE",""
"intersport.cz","https://intersport.cz","https://www.intersport.cz/images/intersport/logo.svg","OK",""
"aamcopeoria-az.com","https://aamcopeoria-az.com","https://www.aamcopeoria-az.com/images/logo.png","OK",""
"autosecuritas-tallard.fr","https://autosecuritas-tallard.fr","https://www.autosecuritas.fr/public/img/showcase/autosecuritas-logo.svg","OK",""
"skodanews.de","","","UNREADABLE",""
"wurthcanarias.es","https://wurthcanarias.es","https://www.wurthcanarias.es/system/layout_wl2bootstrap/bootstrap_system_images/svg_logos/logo_wuerth_svg.svg","OK",""
"budatec.de","https://budatec.de","https://budatec.de/wp-content/uploads/budatec_Logo_01-220x63.png","OK",""
"ardexamericas.com","https://ardexamericas.com","https://www.ardexamericas.com/wp-content/uploads/2024/05/ARDEX_Logo_Claim_Positiv-300x260.png","OK",""
"kiaoflumberton.com","","","UNREADABLE",""
"inbeat.co","https://inbeat.co","https://www.inbeat.co/android-chrome-512x512.png","OK",""
"aamcocolumbus-wbroadst.com","https://aamcocolumbus-wbroadst.com","https://www.aamcocolumbus-wbroadst.com/images/logo.png","OK",""
"avis.nc","https://avis.nc","https://www.avis.nc/wp-content/uploads/2022/11/cropped-avis_logo-192x192.png","OK",""
"gulfoil.co.uk","","","UNREADABLE",""
"medef-cher.fr","https://medef-cher.fr","https://www.medef-cher.fr/bundles/medeffront/img/burger-menu.svg","OK",""
"tupperware.pl","https://tupperware.pl","https://tupperware-eu.com/cdn/shop/files/logo_tupperware_black.svg","OK",""
"statkraftvarme.no","https://statkraftvarme.no","https://www.statkraftvarme.no/apple-touch-icon.png","OK",""
"bbraun.com.tw","https://bbraun.com.tw","https://www.bbraun.com.tw/content/dam/b-braun/master/website-6/en/00_home-and-miscellaneous/logo/bbraun-logo-full.svg","OK",""
"sackit.no","https://sackit.no","https://sackit.no/cdn/shop/files/SACKit_logo_NEW_negativ_125x.png","OK",""
"bbraun.com.py","https://bbraun.com.py","https://www.bbraun.com.py/etc.clientlibs/settings/wcm/designs/clientlibs/bbraun/bbraun.static/resources/img/logo/logo.png","OK",""
"thelocal.es","https://thelocal.es","https://www.thelocal.es/images/logo-es.svg","OK",""
"bluecardagency.ru","https://bluecardagency.ru","https://www.bluecardagency.ru/wp-content/uploads/2019/09/BCA-Logo-01.svg","OK",""
"gjw-nrw.de","https://gjw-nrw.de","https://www.gjw-nrw.de/typo3conf/ext/befg_gjw_provider/Resources/Public/Graphics/new/logo_nrw.svg","OK",""
"medef-pays-basque.fr","https://medef-pays-basque.fr","https://www.medef-pays-basque.fr/bundles/medeffront/img/burger-menu.svg","OK",""
"edf-re.com.au","https://edf-re.com.au","https://www.edf-re.com.au/wp-content/uploads/cropped-site-icon-192x192.png","OK",""
"experian.co.uk","https://experian.co.uk","https://expcdn.co.uk/www/images/experian_full_colour.svg","OK",""
"kawasaki-magdeburg.de","https://kawasaki-magdeburg.de","https://images5.1000ps.net/member-dateien/1077518_files/brand-symbol-kawasaki-horizontal-white-1-1_2024-02-20.png","OK",""
"ymcaup.org","https://ymcaup.org","https://reclique-core-upperpalmetto.s3.amazonaws.com/wp-content/uploads/2021/01/08053400/y_logo_y.png","OK",""
"culliganwooster.com","https://culliganwooster.com","https://www.culliganwooster.com/images/logos/culligan_water_you_love.svg","OK",""
"bakertillymlt.se","https://bakertillymlt.se","https://bakertillymlt.se/wp-content/uploads/2023/03/cropped-logo-icon-192x192.png","OK",""
"repsol.us","https://repsol.us","https://www.repsol.us/content/dam/global/favicon/favicon-96x96.png","OK",""
"mazda-autohaus-richter-forst.de","https://mazda-autohaus-richter-forst.de","https://www.assets.mazda-autohaus.de/assets/img/favicons/web-app-manifest-512x512.png","OK",""
"nissanofthebronx.com","","","UNREADABLE",""
"experian.com.sg","https://experian.com.sg","https://www.experian.com.sg/apple-touch-icon-180x180.png","OK",""
"algeco.cz","https://algeco.cz","https://www.algeco.cz/sites/default/files/logo-algeco2017.png","OK",""
"meniconamerica.com","https://meniconamerica.com","https://www.meniconamerica.com/hubfs/menicon_logo_color_favicon.png","OK",""
"engie-refrigeration.de","","","UNREADABLE",""
"yves-rocher.nl","","","UNREADABLE",""
"murrelektronik.cz","https://murrelektronik.cz","https://www.murrelektronik.cz/fileadmin/images/xmurrelektronik_logo.png.pagespeed.ic.ffut0rdfdv.png","OK",""
"cyrillus.com","https://cyrillus.com","http://cyrillus.com/cdn/shop/files/new_logo_def.png","OK",""
"mazda-autohaus-hohenfeld-dinslaken.de","https://mazda-autohaus-hohenfeld-dinslaken.de","https://www.assets.mazda-autohaus.de/assets/img/favicons/web-app-manifest-512x512.png","OK",""
"lww.co.uk","https://lww.co.uk","https://dhjhkxawhe8q4.cloudfront.net/wolters-kluwer-wp/wp-content/uploads/2018/09/04102837/Wolters_Kluwer_logo.png","OK",""
"jungheinrich.co.th","https://jungheinrich.co.th","https://www.jungheinrich.co.th/resource/crblob/169834/d9f10ded7a2ad230e6e80379171eb65c/touch-icon-png-data.png","OK",""
"sto.com.tr","https://sto.com.tr","https://static.sto-net.com/favicons/sto/apple-touch-icon.png","OK",""
"prioritymanagementscotland.co.uk","https://prioritymanagementscotland.co.uk","https://www.prioritymanagementscotland.co.uk/wp-content/uploads/2019/01/logo-2.png","OK",""
"aamcokansascitysouth.com","https://aamcokansascitysouth.com","https://lirp.cdn-website.com/3825e80b/dms3rep/multi/opt/fav001-1920w.jpg","OK",""
"wurth.es","","","UNREADABLE",""
"clearblueionizer.be","https://clearblueionizer.be","https://www.clearblueionizer.be/favicon.ico","OK",""
"kiatorun.pl","https://kiatorun.pl","https://kiaautopol.pl/wp-content/uploads/2021/04/kia-nowe-logo3.png","OK",""
"mitsubishielevator.co.kr","https://mitsubishielevator.co.kr","https://www.mitsubishielevator.co.kr/web/common/ko/img/contents/apple-touch-icon_ios.png","OK",""
"medef-seine-estuaire.fr","https://medef-seine-estuaire.fr","https://medef-seine-estuaire.fr/bundles/medeffront/img/burger-menu.svg","OK",""
"toyota.com.la","https://toyota.com.la","https://www.toyota.com.la/etc.clientlibs/omotenashi/clientlibs/clientlib-base/img/resources/car-model-placeholder.svg","OK",""
"ajaxtocco.de","https://ajaxtocco.de","https://www.ajaxtocco.de/_Resources/Static/Packages/AjaxTocco.Site/Images/ajax_tocco_logo.png","OK",""
"greatplacetowork.is","https://greatplacetowork.is","https://lirp.cdn-website.com/f4aa253b/dms3rep/multi/opt/Smitten+2+2-1920w.jpeg","OK",""
"asendia.es","https://asendia.es","https://www.asendia.es/hubfs/Favicon%20AB.png","OK",""
"amway.ca","","","UNREADABLE",""
"sonepar.hu","https://sonepar.hu","https://www.sonepar.hu/resource/crblob/36562/c57efe320a9854907c0932d3be210ba0/apple-touch-icon-png-data.png","OK",""
"ecochillers.net","https://ecochillers.net","https://ecochillers.net/wp-content/uploads/2023/07/Logo-Ecochillers_v0.3-1-300x133.png","OK",""
"krautzberger.pl","https://krautzberger.pl","https://krautzberger.pl/wp-content/uploads/2025/08/cropped-krautzberger-white-logo-192x192.png","OK",""
"habitatmichigan.org","https://habitatmichigan.org","https://www.habitatmichigan.org/wp-content/uploads/2024/09/Habitat-Miichigan-logo.jpg","OK",""
"spitex-gersau.ch","https://spitex-gersau.ch","https://www.spitex-gersau.ch/img/spitex2014/ch.spitex-gersau/logo_de-hcAAF2CC40.svg","OK",""
"einhell.rs","https://einhell.rs","https://www.einhell.rs/_assets/369fecbaddba51f6af024f761a766400/Assets/img/logo.png","OK",""
"nestle.com.bo","","","UNREADABLE",""
"tapflo.by","","","UNREADABLE",""
"kiaprimavera.com","","","UNREADABLE",""
"bestdrive.ie","https://bestdrive.ie","https://service.moderntyres.ie/wp-content/uploads/2025/08/cropped-modern-tyres-logo-1-192x192.png","OK",""
"julis-bremen.de","","","UNREADABLE",""
"aamcohightstownnj.com","https://aamcohightstownnj.com","https://www.aamcohightstownnj.com/images/logo.png","OK",""
"pepsico.com.br","","","UNREADABLE",""
"aamcotopekaks.com","https://aamcotopekaks.com","https://www.aamcotopekaks.com/images/logo.png","OK",""
"toyota-rambouillet.fr","https://toyota-rambouillet.fr","https://cdnwp.dealerk.com/906d604e/uploads/sites/44/2023/01/cropped-logo-toyota-carre-fond-transparent-192x192.png","OK",""
"mazda.com.tr","https://mazda.com.tr","https://www.mazda.com.tr/favicon.svg","OK",""
"shimadzu.com.cn","https://shimadzu.com.cn","https://www.shimadzu.com.cn/sites/shimadzu.com.cn/themes/shimadzu_corporate_ssl/images/common/logo_sp.png","OK",""
"secureparking.com.lb","https://secureparking.com.lb","https://www.secureparking.com.lb/images/secureP-logo.png","OK",""
"entergynewsroom.com","https://entergynewsroom.com","https://www.entergy.com/wp-content/uploads/2024/06/EntergyLogo_340x156.png","OK",""
"narscosmetics.de","https://narscosmetics.de","https://www.narscosmetics.de/fstrz/r/s/www.narscosmetics.de/on/demandware.static/-/Library-Sites-NARS-Shared-Library/default/dwbcd6fa1a/images/nars-logo-white.svg","OK",""
"duraclean.net","https://duraclean.net","https://duraclean.net/wp-content/uploads/2023/06/fav.png","OK",""
"overheaddoorsrichmond.com","https://overheaddoorsrichmond.com","https://overheaddoorsrichmond.com/wp-content/uploads/2021/06/ohd-logo.png","OK",""
"synlab.com.ng","https://synlab.com.ng","https://www.synlab.com.ng/wp-content/uploads/2022/06/logo_synlab.svg","OK",""
"bauder.fr","https://bauder.fr","https://www.bauder.fr/apple-touch-icon-180x180.png","OK",""
"toyota-magny.fr","","","UNREADABLE",""
"pkfea.com","https://pkfea.com","https://www.pkfea.com/media/eb2hqiq0/pkf-2-logo.svg","OK",""
"berlitznouvelleaquitaine.fr","https://berlitznouvelleaquitaine.fr","https://www.berlitznouvelleaquitaine.fr/wp-content/uploads/2020/06/berlitz-logo-pill-blue-rgb.svg","OK",""
"vkf-renzel.dk","https://vkf-renzel.dk","https://www.vkf-renzel.dk/out/ra-theme/img/logos/16/share_logo.png","OK",""
"spie-osmo.de","https://spie-osmo.de","https://spie.de/ResourcePackages/Spie/assets/dist/images/logo.svg","OK",""
"bauer-egypt.com","https://bauer-egypt.com","https://www.bauer-egypt.com/themes/custom/baag/public/logos/bauer-egypt.svg","OK",""
"inhuntworld.com","https://inhuntworld.com","https://inhuntworld.com/wp-content/uploads/2022/08/cropped-fav-192x192.png","OK",""
"wordans.it","https://wordans.it","https://assets.wordans.it/assets/responsive/img_layout/wordans_logo_desktop/IT_480-5682364f317763e8bad1de14fc6cb1e1f0660d82770244e78813a0cb2c0d501b.png","OK",""
"amnesty.se","https://amnesty.se","https://www.amnesty.se/media/images/Amnesty_logo_candle_yellow_RGB.or.c0abda48.fill-1200x630.jpg","OK",""
"shopee.co.id","https://shopee.co.id","https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/assets/icon_favicon_1_32.9cd61b2e90c0f104.png","OK",""
"foxinaboxgoldcoast.com","https://foxinaboxgoldcoast.com","https://www.foxinaboxgoldcoast.com/bin/images/main_new/logo/goldcoast_facebook_fox.png","OK",""
"zkteco.com.bd","https://zkteco.com.bd","https://new-website-file.s3.ap-southeast-1.amazonaws.com/images/20211210/180197e5dfdfeee4e74ac04365df3b65.png","OK",""
"mitsubishi-motors.com.ar","https://mitsubishi-motors.com.ar","https://www.mitsubishi-motors.com.ar/imgs/logo-light.svg","OK",""
"isover.be","","","UNREADABLE",""
"lamborghini-rotterdam.nl","https://lamborghini-rotterdam.nl","https://www.lamborghini-rotterdam.nl/sites/default/files/logo-lamborghini.png","OK",""
"soneparthailand.com","https://soneparthailand.com","https://www.soneparthailand.com/resource/blob/85818/ee1759a770449a6a843d6a4f27e656c8/sonepar-logo-png-data.png","OK",""
"vamdodoma.ru","","","UNREADABLE",""
"asendia.se","https://asendia.se","https://www.asendia.se/hubfs/Favicon%20AB.png","OK",""
"veka.hu","https://veka.hu","https://vekaprod-media.e-spirit.cloud/420d16b8-c19c-461d-b190-dbb062a9b7ad/editorial_media/local_logos/pwa_logos/app_icon_veka_diamond_512.png","OK",""
"aamcohackettstown.com","https://aamcohackettstown.com","https://www.aamcohackettstown.com/images/logo.png","OK",""
"thelocal.no","https://thelocal.no","https://www.thelocal.no/images/logo-no.svg","OK",""
"asendia.sg","https://asendia.sg","https://www.asendia.sg/hubfs/Favicon%20AB.png","OK",""
"eurofinsfoodtesting.com","https://eurofinsfoodtesting.com","https://www.eurofinsfoodtesting.com/resources/images/logo.png","OK",""
"greatplacetowork.at","https://greatplacetowork.at","https://www.greatplacetowork.at/assets/Affiliate-Austria/_resampled/FillWyIzMDAiLCIzMDAiXQ/Gilroy-font-2021-gptw-logo-primary-red-1.png","OK",""
"acurahonolulu.com","","","UNREADABLE",""
"allianzpp.com","https://allianzpp.com","https://www.allianzpp.com/content/dam/onemarketing/system/allianz-logo.svg","OK",""
"stadtwerke-heidenheim-regio.de","https://stadtwerke-heidenheim-regio.de","https://www.stadtwerke-heidenheim-regio.de/images/logo.svg","OK",""
"aamcoconcordnh.com","https://aamcoconcordnh.com","https://www.aamcoconcordnh.com/images/logo.png","OK",""
"ymcatoledo.org","https://ymcatoledo.org","https://reclique-core-toledo.s3.amazonaws.com/wp-content/uploads/2021/10/23071837/cropped-y_logo_y-192x192.png","OK",""
"aeccglobal.lk","https://aeccglobal.lk","https://www.aeccglobal.lk/images/new-logo.png","OK",""
"sompo-intl.com","https://sompo-intl.com","https://www.sompo-intl.com/wp-content/uploads/fbrfg/android-chrome-192x192.png","OK",""
"desjoyaux.co.uk","https://desjoyaux.co.uk","https://www.desjoyaux.co.uk/wp-content/uploads/2025/06/Favicon-150x150.png","OK",""
